"customer_id","customer_gender","customer_location","customer_tenure_months","transaction_id","transaction_date","produkt_sku","product_category","quantity","avg_price","delivery_charges","coupon_status","discount_pct","gst_onsale","offline_spend_that_day","online_spend_that_day","transaction_year","transaction_month","transaction_month_str","transaction_day_of_month","transaction_day_of_week"
13001,F,Illinois,45,37901,2019-09-11,GGOEYDHJ056099,Bottles,20,4.99,6.0,Used,30,0.05,3000,1683.99,2019.0,9.0,sep,11.0,wednesday
17954,F,New York,22,37313,2019-09-03,GGOEYDHJ056099,Bottles,1,4.99,6.0,Clicked,30,0.05,2500,2006.42,2019.0,9.0,sep,3.0,tuesday
15498,F,New York,14,39421,2019-09-30,GGOEADHH055999,Bottles,2,2.99,6.0,Not Used,30,0.05,3000,1478.16,2019.0,9.0,sep,30.0,monday
15039,F,Illinois,19,38606,2019-09-21,GGOEADHH055999,Bottles,1,2.39,6.0,Clicked,30,0.05,2500,1098.2,2019.0,9.0,sep,21.0,saturday
12388,M,Illinois,31,37730,2019-09-08,GGOEYDHJ056099,Bottles,1,3.99,6.5,Clicked,30,0.05,2500,1362.1,2019.0,9.0,sep,8.0,sunday
14770,M,New York,39,39341,2019-09-29,GGOEYDHJ056099,Bottles,40,3.99,84.78,Not Used,30,0.05,3000,3713.1,2019.0,9.0,sep,29.0,sunday
14572,F,California,43,39006,2019-09-26,GGOEYDHJ056099,Bottles,23,3.99,6.0,Not Used,30,0.05,3000,767.58,2019.0,9.0,sep,26.0,thursday
17609,M,New York,21,37613,2019-09-07,GGOEADHH055999,Bottles,5,2.99,6.0,Clicked,30,0.05,2500,2504.83,2019.0,9.0,sep,7.0,saturday
14911,F,California,34,39237,2019-09-28,GGOEYDHJ056099,Bottles,5,3.99,12.91,Clicked,30,0.05,3000,1394.83,2019.0,9.0,sep,28.0,saturday
17602,M,Illinois,40,38934,2019-09-25,GGOEYDHJ056099,Bottles,20,3.99,58.49,Not Used,30,0.05,3000,1736.19,2019.0,9.0,sep,25.0,wednesday
15033,M,Illinois,10,37192,2019-09-01,GGOEADHH055999,Bottles,5,2.99,6.0,Not Used,30,0.05,3000,2424.97,2019.0,9.0,sep,1.0,sunday
12594,F,California,13,39471,2019-09-30,GGOEYDHJ056099,Bottles,1,4.99,6.0,Clicked,30,0.05,3000,1478.16,2019.0,9.0,sep,30.0,monday
17685,M,Washington DC,37,37178,2019-09-01,GGOEADHH055999,Bottles,3,2.99,6.0,Not Used,30,0.05,3000,2424.97,2019.0,9.0,sep,1.0,sunday
13859,M,New York,45,38140,2019-09-14,GGOEYDHJ056099,Bottles,15,3.99,6.5,Clicked,30,0.05,3000,1408.06,2019.0,9.0,sep,14.0,saturday
15498,F,New York,14,39370,2019-09-29,GGOEYDHJ056099,Bottles,1,4.99,12.99,Used,30,0.05,3000,3713.1,2019.0,9.0,sep,29.0,sunday
17609,M,New York,21,37611,2019-09-07,GGOEYDHJ056099,Bottles,21,3.99,38.19,Clicked,30,0.05,2500,2504.83,2019.0,9.0,sep,7.0,saturday
13634,M,Illinois,21,37533,2019-09-06,GGOEADHH055999,Bottles,3,2.99,6.0,Clicked,30,0.05,2500,1292.58,2019.0,9.0,sep,6.0,friday
18065,F,Illinois,47,26724,2019-04-28,GGOEGDWR015799,Drinkware,1,10.39,6.0,Clicked,10,0.18,3500,2019.73,2019.0,4.0,apr,28.0,sunday
12748,F,Illinois,28,26573,2019-04-27,GGOEGDHC018299,Drinkware,80,2.99,6.0,Clicked,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
15358,F,New Jersey,35,25330,2019-04-11,GGOEGDHR018499,Drinkware,1,2.39,6.5,Clicked,10,0.18,3000,804.85,2019.0,4.0,apr,11.0,thursday
15358,F,New Jersey,35,25330,2019-04-11,GGOEGDHC018299,Drinkware,1,2.39,6.5,Used,10,0.18,3000,804.85,2019.0,4.0,apr,11.0,thursday
12872,M,New Jersey,20,25883,2019-04-18,GGOEGDHB072199,Drinkware,1,19.99,16.85,Not Used,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
12433,M,California,32,25220,2019-04-10,GGOEGDHC018299,Drinkware,20,2.99,30.92,Clicked,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
15555,F,Illinois,34,26079,2019-04-20,GGOEGDWR015799,Drinkware,1,10.39,6.0,Clicked,10,0.18,4000,1330.34,2019.0,4.0,apr,20.0,saturday
15983,M,New York,25,25389,2019-04-12,GGOEGDHC082299,Drinkware,6,11.19,13.35,Not Used,10,0.18,3000,1631.25,2019.0,4.0,apr,12.0,friday
15311,F,Illinois,40,24863,2019-04-05,GGOEGDHQ014899,Drinkware,200,24.99,6.5,Clicked,10,0.18,2500,2342.68,2019.0,4.0,apr,5.0,friday
18116,F,Illinois,38,26642,2019-04-28,GGOEYDHJ019399,Drinkware,1,6.39,6.5,Clicked,10,0.18,3500,2019.73,2019.0,4.0,apr,28.0,sunday
15694,F,New York,41,25287,2019-04-11,GGOEGFYQ016599,Drinkware,30,1.59,22.71,Clicked,10,0.18,3000,804.85,2019.0,4.0,apr,11.0,thursday
13077,F,New York,45,25004,2019-04-07,GGOEGDHC018299,Drinkware,18,2.39,6.5,Clicked,10,0.18,2500,2719.46,2019.0,4.0,apr,7.0,sunday
12433,M,California,32,25225,2019-04-10,GGOEGDHC082299,Drinkware,3,11.19,16.47,Clicked,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
14667,F,California,30,25837,2019-04-18,GGOEGDHC082299,Drinkware,4,11.19,12.48,Clicked,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
14082,F,New York,31,26429,2019-04-25,GGOEADWQ015699,Drinkware,1,10.39,12.99,Not Used,10,0.18,3500,620.94,2019.0,4.0,apr,25.0,thursday
16727,F,California,11,26835,2019-04-30,GGOEYDHJ019399,Drinkware,1,7.99,6.0,Clicked,10,0.18,3000,1799.66,2019.0,4.0,apr,30.0,tuesday
12433,M,California,32,25225,2019-04-10,GGOEYDHJ019399,Drinkware,3,6.39,16.47,Clicked,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
15581,F,California,18,24951,2019-04-06,GGOEGDHC082299,Drinkware,1,11.19,6.5,Clicked,10,0.18,2500,2307.25,2019.0,4.0,apr,6.0,saturday
17213,M,Illinois,25,24808,2019-04-04,GGOEGDHC018299,Drinkware,1,2.39,6.5,Not Used,10,0.18,2500,1136.06,2019.0,4.0,apr,4.0,thursday
14667,F,California,30,25837,2019-04-18,GGOEGDHC015299,Drinkware,4,8.79,12.48,Not Used,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
18118,M,Illinois,24,26651,2019-04-28,GGOEGDHB072199,Drinkware,5,24.99,6.0,Clicked,10,0.18,3500,2019.73,2019.0,4.0,apr,28.0,sunday
17838,F,California,14,26020,2019-04-20,GGOEGDHR018499,Drinkware,2,2.99,6.0,Clicked,10,0.18,4000,1330.34,2019.0,4.0,apr,20.0,saturday
17838,F,California,14,26020,2019-04-20,GGOEGDHC018299,Drinkware,2,2.99,6.0,Clicked,10,0.18,4000,1330.34,2019.0,4.0,apr,20.0,saturday
13077,F,New York,45,25004,2019-04-07,GGOEGDHR018499,Drinkware,18,2.39,6.5,Not Used,10,0.18,2500,2719.46,2019.0,4.0,apr,7.0,sunday
12748,F,Illinois,28,26537,2019-04-27,GGOEGFYQ016599,Drinkware,10,1.59,12.48,Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
13117,M,New Jersey,30,25920,2019-04-18,GGOEGDHC018299,Drinkware,1,2.99,6.0,Clicked,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
15983,M,New York,25,25385,2019-04-12,GGOEGDHR018499,Drinkware,1,2.99,6.5,Clicked,10,0.18,3000,1631.25,2019.0,4.0,apr,12.0,friday
18225,F,New Jersey,28,26014,2019-04-19,GGOEGDHR018499,Drinkware,7,2.39,12.48,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
15916,F,Illinois,37,24814,2019-04-04,GGOEGDHC018299,Drinkware,1,2.99,18.36,Clicked,10,0.18,2500,1136.06,2019.0,4.0,apr,4.0,thursday
15983,M,New York,25,25384,2019-04-12,GGOEGDHQ014899,Drinkware,1,24.99,6.5,Used,10,0.18,3000,1631.25,2019.0,4.0,apr,12.0,friday
15329,F,California,48,26014,2019-04-19,GGOEGDHC018299,Drinkware,7,2.39,12.48,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
17341,F,New York,13,24706,2019-04-03,GGOEGDHR082199,Drinkware,1,11.19,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
15311,F,Illinois,40,24863,2019-04-05,GGOEGDHC018299,Drinkware,400,2.99,6.5,Used,10,0.18,2500,2342.68,2019.0,4.0,apr,5.0,friday
17340,F,California,36,25101,2019-04-08,GGOEGDWR015799,Drinkware,1,10.39,6.5,Used,10,0.18,2500,2200.69,2019.0,4.0,apr,8.0,monday
12433,M,California,32,25230,2019-04-10,GGOEADWQ015699,Drinkware,1,12.99,6.5,Not Used,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
15271,F,Illinois,37,25748,2019-04-17,GGOEGFYQ016599,Drinkware,1,1.59,6.0,Clicked,10,0.18,4000,2526.49,2019.0,4.0,apr,17.0,wednesday
17690,F,Illinois,6,26612,2019-04-27,GGOEGDHQ014899,Drinkware,1,19.99,6.0,Clicked,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
17950,F,New York,39,25962,2019-04-19,GGOEGDHC074099,Drinkware,1,15.19,6.0,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
15723,F,Washington DC,4,26463,2019-04-26,GGOEGDHC074099,Drinkware,12,18.99,6.0,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
16727,F,California,11,26814,2019-04-30,GGOEYDHJ019399,Drinkware,1,7.99,6.0,Not Used,10,0.18,3000,1799.66,2019.0,4.0,apr,30.0,tuesday
17950,F,New York,39,25961,2019-04-19,GGOEGDHC074099,Drinkware,1,15.19,6.0,Not Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
14217,F,New York,10,24876,2019-04-05,GGOEGDHQ014899,Drinkware,1,19.99,6.5,Used,10,0.18,2500,2342.68,2019.0,4.0,apr,5.0,friday
12433,M,California,32,25230,2019-04-10,GGOEGDWR015799,Drinkware,1,12.99,6.5,Clicked,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
14667,F,California,30,26473,2019-04-26,GGOEADWQ015699,Drinkware,1,12.99,6.0,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
17017,M,California,40,26009,2019-04-19,GGOEADWQ015699,Drinkware,1,12.99,6.0,Clicked,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
15555,F,Illinois,34,26091,2019-04-20,GGOEGDWR015799,Drinkware,1,12.99,12.99,Clicked,10,0.18,4000,1330.34,2019.0,4.0,apr,20.0,saturday
12433,M,California,32,25235,2019-04-10,GGOEGDHC082299,Drinkware,5,13.99,6.5,Used,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
14667,F,California,30,26478,2019-04-26,GGOEGDHC018299,Drinkware,10,2.99,12.99,Used,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
14667,F,California,30,26478,2019-04-26,GGOEGDHG014499,Drinkware,2,9.99,12.99,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
14667,F,California,30,26478,2019-04-26,GGOEGDHR018499,Drinkware,10,2.99,12.99,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
14667,F,California,30,26478,2019-04-26,GGOEGFYQ016599,Drinkware,15,1.99,12.99,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
13767,F,Illinois,29,26479,2019-04-26,GGOEGFYQ016599,Drinkware,1,1.99,6.0,Not Used,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
12433,M,California,32,25235,2019-04-10,GGOEGDHR082199,Drinkware,5,13.99,6.5,Clicked,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
17097,M,California,33,25930,2019-04-18,GGOEGDHC015299,Drinkware,1,8.79,12.99,Clicked,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
12433,M,California,32,25235,2019-04-10,GGOEGFYQ016599,Drinkware,10,1.99,6.5,Not Used,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
16520,F,Washington DC,37,25646,2019-04-15,GGOEYDHJ019399,Drinkware,1,7.99,6.0,Clicked,10,0.18,3000,1593.58,2019.0,4.0,apr,15.0,monday
17097,M,California,33,25930,2019-04-18,GGOEGDWR015799,Drinkware,1,10.39,12.99,Clicked,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
14667,F,California,30,25835,2019-04-18,GGOEGFAQ016699,Drinkware,4,3.5,6.0,Not Used,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
14217,F,New York,10,24876,2019-04-05,GGOEGDHQ015399,Drinkware,1,19.99,6.5,Clicked,10,0.18,2500,2342.68,2019.0,4.0,apr,5.0,friday
17950,F,New York,39,25960,2019-04-19,GGOEGDHQ014899,Drinkware,1,19.99,6.0,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
12748,F,Illinois,28,26484,2019-04-26,GGOEGDHG014499,Drinkware,6,7.99,22.71,Used,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
12748,F,Illinois,28,26537,2019-04-27,GGOEADWQ015699,Drinkware,2,10.39,12.48,Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
17341,F,New York,13,24722,2019-04-03,GGOEADWQ015699,Drinkware,1,12.99,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
12748,F,Illinois,28,26485,2019-04-26,GGOEGDHC018299,Drinkware,3,2.99,6.0,Not Used,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
17700,F,New York,21,26006,2019-04-19,GGOEGDHC074099,Drinkware,1,18.99,6.0,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
14667,F,California,30,26794,2019-04-30,GGOEADWQ015699,Drinkware,3,12.99,6.0,Clicked,10,0.18,3000,1799.66,2019.0,4.0,apr,30.0,tuesday
14667,F,California,30,26792,2019-04-30,GGOEGDHC074099,Drinkware,1,15.19,6.0,Not Used,10,0.18,3000,1799.66,2019.0,4.0,apr,30.0,tuesday
15983,M,New York,25,25384,2019-04-12,GGOEADWQ015699,Drinkware,1,12.99,6.5,Used,10,0.18,3000,1631.25,2019.0,4.0,apr,12.0,friday
15983,M,New York,25,25382,2019-04-12,GGOEGFYQ016599,Drinkware,10,1.99,6.5,Not Used,10,0.18,3000,1631.25,2019.0,4.0,apr,12.0,friday
15358,F,New Jersey,35,25325,2019-04-11,GGOEADWQ015699,Drinkware,1,10.39,6.5,Used,10,0.18,3000,804.85,2019.0,4.0,apr,11.0,thursday
14037,M,California,24,26568,2019-04-27,GGOEGDHC018299,Drinkware,1,2.39,6.5,Not Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
13327,F,Illinois,14,26005,2019-04-19,GGOEGDHQ014899,Drinkware,1,24.99,6.0,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
15032,F,California,4,24876,2019-04-05,GGOEGDWC020199,Drinkware,1,7.19,6.5,Used,10,0.18,2500,2342.68,2019.0,4.0,apr,5.0,friday
16520,F,Washington DC,37,25637,2019-04-15,GGOEADWQ015699,Drinkware,1,10.39,6.0,Used,10,0.18,3000,1593.58,2019.0,4.0,apr,15.0,monday
16016,M,California,19,24607,2019-04-01,GGOEGDHC018299,Drinkware,2,2.99,6.5,Clicked,10,0.18,2000,4019.93,2019.0,4.0,apr,1.0,monday
16722,F,New Jersey,45,25056,2019-04-07,GGOEGDHQ015399,Drinkware,1,19.99,6.5,Clicked,10,0.18,2500,2719.46,2019.0,4.0,apr,7.0,sunday
16016,M,California,19,24607,2019-04-01,GGOEGDHR018499,Drinkware,2,2.99,6.5,Not Used,10,0.18,2000,4019.93,2019.0,4.0,apr,1.0,monday
15298,F,Illinois,2,24919,2019-04-06,GGOEGDHQ014899,Drinkware,5,19.99,35.89,Clicked,10,0.18,2500,2307.25,2019.0,4.0,apr,6.0,saturday
12748,F,Illinois,28,26497,2019-04-26,GGOEGDHC015299,Drinkware,36,8.79,27.62,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
12481,F,California,49,25345,2019-04-12,GGOEGDHC018299,Drinkware,1,2.99,6.5,Clicked,10,0.18,3000,1631.25,2019.0,4.0,apr,12.0,friday
15660,M,New Jersey,13,25294,2019-04-11,GGOEGDHQ014899,Drinkware,6,19.99,12.48,Used,10,0.18,3000,804.85,2019.0,4.0,apr,11.0,thursday
14060,F,Illinois,22,24611,2019-04-01,GGOEGDHC018299,Drinkware,1,2.39,26.43,Clicked,10,0.18,2000,4019.93,2019.0,4.0,apr,1.0,monday
15298,F,Illinois,2,24919,2019-04-06,GGOEGDHQ015399,Drinkware,5,19.99,35.89,Used,10,0.18,2500,2307.25,2019.0,4.0,apr,6.0,saturday
13148,M,New York,16,26757,2019-04-29,GGOEGDHC018299,Drinkware,3,2.99,6.0,Used,10,0.18,3500,3549.13,2019.0,4.0,apr,29.0,monday
17722,F,Illinois,12,24611,2019-04-01,GGOEGDWC020199,Drinkware,1,7.19,26.43,Not Used,10,0.18,2000,4019.93,2019.0,4.0,apr,1.0,monday
17827,M,California,32,26513,2019-04-26,GGOEGDWR015799,Drinkware,5,10.39,30.35,Clicked,10,0.18,3500,1363.31,2019.0,4.0,apr,26.0,friday
17576,F,California,23,26098,2019-04-21,GGOEADHH015499,Drinkware,30,13.43,75.54,Not Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
12748,F,Illinois,28,25239,2019-04-10,GGOEYDHJ019399,Drinkware,1,6.39,6.5,Clicked,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
17576,F,California,23,26098,2019-04-21,GGOEADHJ015599,Drinkware,30,13.43,75.54,Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
15811,F,Illinois,27,25989,2019-04-19,GGOEGDHQ015399,Drinkware,6,19.99,12.91,Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
18259,F,California,5,24878,2019-04-05,GGOEGDWR015799,Drinkware,1,10.39,6.5,Not Used,10,0.18,2500,2342.68,2019.0,4.0,apr,5.0,friday
12748,F,Illinois,28,26548,2019-04-27,GGOEGDWR015799,Drinkware,1,12.99,6.0,Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
15005,F,New York,30,24944,2019-04-06,GGOEGDHC082299,Drinkware,1,11.19,20.85,Not Used,10,0.18,2500,2307.25,2019.0,4.0,apr,6.0,saturday
12748,F,Illinois,28,26753,2019-04-29,GGOEGFYQ016599,Drinkware,3,1.59,12.99,Used,10,0.18,3500,3549.13,2019.0,4.0,apr,29.0,monday
13140,M,New York,34,25017,2019-04-07,GGOEGDHQ014899,Drinkware,1,19.99,6.5,Not Used,10,0.18,2500,2719.46,2019.0,4.0,apr,7.0,sunday
13140,M,New York,34,25017,2019-04-07,GGOEGDHC082299,Drinkware,1,11.19,6.5,Clicked,10,0.18,2500,2719.46,2019.0,4.0,apr,7.0,sunday
17530,F,Illinois,28,26190,2019-04-21,GGOEGDHC074099,Drinkware,1,18.99,6.0,Not Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
17341,F,New York,13,24685,2019-04-03,GGOEGDHR018499,Drinkware,4,2.99,6.5,Used,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
17576,F,California,23,26098,2019-04-21,GGOEGDHR082199,Drinkware,50,11.19,75.54,Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
12963,M,New York,9,25263,2019-04-10,GGOEGDHQ015399,Drinkware,12,19.99,98.74,Not Used,10,0.18,3000,2143.39,2019.0,4.0,apr,10.0,wednesday
17341,F,New York,13,24685,2019-04-03,GGOEGDHC018299,Drinkware,4,2.99,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
17341,F,New York,13,24683,2019-04-03,GGOEGDHC082299,Drinkware,20,11.19,12.48,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
14256,F,Illinois,7,26602,2019-04-27,GGOEADHH073999,Drinkware,2,18.99,6.0,Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
17341,F,New York,13,24680,2019-04-03,GGOEGDHQ015399,Drinkware,12,19.99,42.45,Used,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
17530,F,Illinois,28,26182,2019-04-21,GGOEGDHR082199,Drinkware,2,13.99,6.0,Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
16065,F,New York,41,25612,2019-04-14,GGOEGFYQ016599,Drinkware,1,1.99,6.0,Not Used,10,0.18,3000,1747.0,2019.0,4.0,apr,14.0,sunday
13969,F,New York,15,26181,2019-04-21,GGOEADHH015499,Drinkware,1,13.43,6.0,Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
13969,F,New York,15,26176,2019-04-21,GGOEGDWR015799,Drinkware,4,10.39,12.91,Not Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
17841,M,California,21,26102,2019-04-21,GGOEGDHR082199,Drinkware,10,11.19,12.99,Not Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
16255,M,Illinois,7,25854,2019-04-18,GGOEADHJ015599,Drinkware,1,16.79,6.0,Clicked,10,0.18,4000,1476.58,2019.0,4.0,apr,18.0,thursday
13969,F,New York,15,26170,2019-04-21,GGOEGDWR015799,Drinkware,1,10.39,40.25,Clicked,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
17341,F,New York,13,24674,2019-04-03,GGOEGFYQ016599,Drinkware,10,1.99,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
13969,F,New York,15,26170,2019-04-21,GGOEGDHR018499,Drinkware,12,2.39,40.25,Clicked,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
17999,F,New Jersey,30,25030,2019-04-07,GGOEGDHQ014899,Drinkware,8,24.99,6.5,Used,10,0.18,2500,2719.46,2019.0,4.0,apr,7.0,sunday
17341,F,New York,13,24674,2019-04-03,GGOEGFAQ016699,Drinkware,5,3.5,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
17341,F,New York,13,24674,2019-04-03,GGOEGDWC020199,Drinkware,10,8.99,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
17341,F,New York,13,24674,2019-04-03,GGOEGDHR018499,Drinkware,15,2.99,6.5,Used,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
17341,F,New York,13,24674,2019-04-03,GGOEGDHC018299,Drinkware,15,2.99,6.5,Clicked,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
13523,F,Illinois,13,24920,2019-04-06,GGOEGDHQ015399,Drinkware,1,19.99,6.5,Clicked,10,0.18,2500,2307.25,2019.0,4.0,apr,6.0,saturday
13969,F,New York,15,26170,2019-04-21,GGOEGDHC018299,Drinkware,12,2.39,40.25,Not Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
13230,M,California,30,26170,2019-04-21,GGOEADWQ015699,Drinkware,1,10.39,40.25,Not Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
17530,F,Illinois,28,26200,2019-04-22,GGOEGDWR015799,Drinkware,1,12.99,6.0,Clicked,10,0.18,4000,1608.26,2019.0,4.0,apr,22.0,monday
17341,F,New York,13,24694,2019-04-03,GGOEGDHQ015399,Drinkware,1,19.99,6.5,Used,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
13523,F,Illinois,13,24932,2019-04-06,GGOEADWQ015699,Drinkware,1,12.99,6.5,Not Used,10,0.18,2500,2307.25,2019.0,4.0,apr,6.0,saturday
13982,F,Illinois,13,25771,2019-04-17,GGOEGDWR015799,Drinkware,1,10.39,6.0,Clicked,10,0.18,4000,2526.49,2019.0,4.0,apr,17.0,wednesday
17841,M,California,21,26099,2019-04-21,GGOEADHH015499,Drinkware,20,13.43,52.17,Used,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
14896,F,Washington DC,40,25516,2019-04-13,GGOEGDHQ014899,Drinkware,1,24.99,6.0,Not Used,10,0.18,3000,2872.23,2019.0,4.0,apr,13.0,saturday
17341,F,New York,13,24699,2019-04-03,GGOEGFYQ016599,Drinkware,10,1.99,20.22,Used,10,0.18,2500,1748.14,2019.0,4.0,apr,3.0,wednesday
13230,M,California,30,26164,2019-04-21,GGOEADHJ015599,Drinkware,1,16.79,6.0,Clicked,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
14702,F,New York,50,26160,2019-04-21,GGOEGDWR015799,Drinkware,24,12.99,6.0,Clicked,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
14037,M,California,24,26562,2019-04-27,GGOEGDHB072199,Drinkware,13,19.99,15.37,Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
14952,F,New York,28,26747,2019-04-29,GGOEGDHQ014899,Drinkware,4,19.99,6.0,Clicked,10,0.18,3500,3549.13,2019.0,4.0,apr,29.0,monday
17456,F,New Jersey,34,25974,2019-04-19,GGOEGDHC018299,Drinkware,5,2.99,19.99,Not Used,10,0.18,4000,1754.92,2019.0,4.0,apr,19.0,friday
17062,M,Illinois,44,25558,2019-04-14,GGOEGDHQ014899,Drinkware,1,24.99,12.99,Used,10,0.18,3000,1747.0,2019.0,4.0,apr,14.0,sunday
14896,F,Washington DC,40,25529,2019-04-13,GGOEGDHC022999,Drinkware,8,17.59,12.99,Clicked,10,0.18,3000,2872.23,2019.0,4.0,apr,13.0,saturday
12748,F,Illinois,28,26532,2019-04-27,GGOEADWQ015699,Drinkware,1,10.39,6.0,Used,10,0.18,3500,2056.17,2019.0,4.0,apr,27.0,saturday
14896,F,Washington DC,40,25529,2019-04-13,GGOEGDHJ023099,Drinkware,8,17.59,12.99,Not Used,10,0.18,3000,2872.23,2019.0,4.0,apr,13.0,saturday
18116,F,Illinois,38,26646,2019-04-28,GGOEGDHC018299,Drinkware,13,2.99,6.0,Clicked,10,0.18,3500,2019.73,2019.0,4.0,apr,28.0,sunday
17062,M,Illinois,44,25557,2019-04-14,GGOEGDHQ015399,Drinkware,1,24.99,6.0,Used,10,0.18,3000,1747.0,2019.0,4.0,apr,14.0,sunday
17062,M,Illinois,44,25556,2019-04-14,GGOEGDHQ014899,Drinkware,1,24.99,6.0,Clicked,10,0.18,3000,1747.0,2019.0,4.0,apr,14.0,sunday
18116,F,Illinois,38,26645,2019-04-28,GGOEGDHC022999,Drinkware,3,21.99,6.0,Clicked,10,0.18,3500,2019.73,2019.0,4.0,apr,28.0,sunday
14702,F,New York,50,26153,2019-04-21,GGOEGDHR018499,Drinkware,8,2.39,19.99,Clicked,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
14702,F,New York,50,26151,2019-04-21,GGOEGDHC082299,Drinkware,1,11.19,6.0,Clicked,10,0.18,4000,3078.84,2019.0,4.0,apr,21.0,sunday
