customer_id,frequency,recency,T,monetary_value,predicted_purchases_6m,predicted_avg_value,predicted_ltv_6m,gender,location,tenure_months
14443,2.0,319.0,336.0,768.8205,0.8294654834861204,1146.0072452864342,950.573453790109,F,New Jersey,41
14448,0.0,0.0,243.0,0.0,0.2877395297379662,1265.5940519672656,364.1614373522281,F,California,42
14449,1.0,1.0,341.0,4791.44,0.08010569878679163,1748.0469266559032,140.02852057187462,M,New Jersey,39
14450,0.0,0.0,86.0,0.0,0.5448902910160636,1265.5940519672656,689.6099112846424,F,New York,29
14457,0.0,0.0,20.0,0.0,0.8880228293039322,1265.5940519672656,1123.876410778199,F,New Jersey,4
14460,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,California,38
14462,1.0,161.0,167.0,6129.852,0.7457285585729211,1931.1861580446293,1440.1406699745987,F,Illinois,42
14466,1.0,332.0,342.0,703.697,0.44774724856975306,1188.7078657877662,532.2406762596956,F,Illinois,18
14467,0.0,0.0,32.0,0.0,0.7954350797386356,1265.5940519672656,1006.6979056433248,F,Illinois,34
14472,2.0,38.0,183.0,1380.824,0.49204716143822935,1293.3330116293953,636.3808371666004,F,Washington DC,10
14479,0.0,0.0,261.0,0.0,0.27308340020259664,1265.5940519672656,345.6127269874027,F,California,17
14487,1.0,1.0,294.0,1338.3220000000001,0.10583376426688151,1275.5456517012744,134.99579781379842,F,Illinois,41
14491,1.0,1.0,345.0,360.582,0.07833071213904491,1141.7583335227068,89.43474335552278,F,California,6
14496,1.0,325.0,352.0,538.869,0.4294792009677833,1166.1539188481536,500.8388532723542,F,California,47
14497,0.0,0.0,12.0,0.0,0.9635325942558475,1265.5940519672656,1219.4411201667892,M,California,42
14498,0.0,0.0,231.0,0.0,0.29842583419358415,1265.5940519672656,377.6859607087695,F,Illinois,25
14501,0.0,0.0,80.0,0.0,0.5644451293919913,1265.5940519672656,714.3583984203979,F,Illinois,20
14502,2.0,5.0,35.0,714.2585,2.1920837530170987,1132.872698730402,2483.351837123548,M,Illinois,22
14505,3.0,85.0,234.0,1343.067,0.6348369245074021,1290.5633994223163,819.2972993710813,F,California,8
14506,0.0,0.0,307.0,0.0,0.2416711855709255,1265.5940519672656,305.8576149904406,F,California,34
14514,0.0,0.0,128.0,0.0,0.43906429918741696,1265.5940519672656,555.6771654827709,F,Illinois,29
14524,0.0,0.0,222.0,0.0,0.30698203596471485,1265.5940519672656,388.5146387777443,F,New York,15
14525,1.0,113.0,224.0,281.07800000000003,0.47051037448102817,1130.8795447399334,532.0905580885208,F,New Jersey,48
14527,10.0,331.0,363.0,1459.2998,3.5903014746238515,1384.3724246015886,4970.3143574756805,M,California,43
14532,1.0,132.0,171.0,1426.684,0.6809787104929537,1287.6365091980472,876.8530496173345,F,Illinois,44
14533,0.0,0.0,171.0,0.0,0.3666945996499187,1265.5940519672656,464.08650420545484,F,Illinois,30
14534,2.0,3.0,72.0,2360.301,1.0894532420229965,1529.1195710858437,1665.9042741602864,M,California,14
14540,0.0,0.0,12.0,0.0,0.9635325942558475,1265.5940519672656,1219.4411201667892,F,New Jersey,12
14541,1.0,29.0,76.0,7947.866,0.9291036133778626,2179.9508781860677,2025.4002379089204,F,California,24
14543,1.0,176.0,248.0,1919.313,0.5052361739118195,1355.044524383055,684.6175109794559,M,Illinois,11
14544,0.0,0.0,230.0,0.0,0.29935266104625585,1265.5940519672656,378.8589472607144,M,California,6
14548,0.0,0.0,65.0,0.0,0.6202993812076532,1265.5940519672656,785.0472072953813,F,California,48
14549,0.0,0.0,23.0,0.0,0.8628131926702178,1265.5940519672656,1091.971244602314,F,Illinois,22
14553,0.0,0.0,165.0,0.0,0.3753059398046559,1265.5940519672656,474.9849650847571,F,California,25
14560,3.0,180.0,190.0,330.582,1.8346902139691057,964.2418846227904,1769.085149616561,M,Illinois,40
14565,0.0,0.0,229.0,0.0,0.3002853208693763,1265.5940519672656,380.03931598536445,F,California,39
14572,0.0,0.0,96.0,0.0,0.5152115680375836,1265.5940519672656,652.048696013094,F,California,43
14573,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,M,California,40
14576,0.0,0.0,335.0,0.0,0.22587725874913014,1265.5940519672656,285.86891514757014,F,Illinois,26
14577,0.0,0.0,241.0,0.0,0.28946660958220416,1265.5940519672656,366.34721933036826,M,California,36
14587,1.0,106.0,130.0,3232.152,0.8267486990508912,1534.6845196887932,1268.7984301062515,F,Illinois,30
14589,0.0,0.0,332.0,0.0,0.22746940841892543,1265.5940519672656,287.8839302995047,F,New York,48
14594,1.0,1.0,355.0,2817.189,0.07412392467881626,1477.9037938175666,109.5480294954701,M,California,5
14595,0.0,0.0,38.0,0.0,0.7562947747394835,1265.5940519672656,957.1621684442133,F,New York,33
14600,0.0,0.0,0.0,0.0,1.1064879658914117,1265.5940519672656,1400.3645882055293,F,California,7
14606,26.0,349.0,349.0,1761.9620384615384,10.239647942022469,1665.0462350370965,17049.487253969866,F,Illinois,33
14608,0.0,0.0,234.0,0.0,0.2956798046958394,1265.5940519672656,374.2106021098971,F,California,48
14616,0.0,0.0,61.0,0.0,0.6371758796130379,1265.5940519672656,806.4060032952713,F,New York,33
14618,1.0,111.0,268.0,505.14599999999996,0.3686535927662735,1161.5394919750217,428.2057068565039,M,Illinois,13
14621,0.0,0.0,198.0,0.0,0.3324274059568644,1265.5940519672656,420.7181476899151,F,New Jersey,41
14625,1.0,109.0,335.0,2474.086,0.2636379634507464,1430.9559035512166,377.2543002000655,F,Illinois,14
14627,0.0,0.0,26.0,0.0,0.8390607707087329,1265.5940519672656,1061.910320648042,F,Illinois,46
14639,2.0,35.0,229.0,1019.0335,0.2874040623260389,1206.2402700550365,346.67835375507565,M,Illinois,46
14643,1.0,20.0,192.0,44.749,0.2958445165516045,1098.541885323501,324.9975929752193,F,Washington DC,4
14646,8.0,89.0,179.0,2369.279125,1.1472090737710114,1882.6878333175603,2159.8365654601907,M,California,45
14653,0.0,0.0,161.0,0.0,0.38127852561320985,1265.5940519672656,482.5438341589271,M,California,2
14657,0.0,0.0,109.0,0.0,0.4812367725019329,1265.5940519672656,609.0503968663704,M,Illinois,2
14659,0.0,0.0,42.0,0.0,0.7323535625780723,1265.5940519672656,926.8623127358449,F,New York,42
14662,0.0,0.0,46.0,0.0,0.7099364467216341,1265.5940519672656,898.4913442456757,M,California,36
14665,0.0,0.0,20.0,0.0,0.8880228293039322,1265.5940519672656,1123.876410778199,F,Illinois,4
14667,6.0,183.0,293.0,3787.2731666666664,1.4726232286625365,2494.865256507608,3673.996529116221,F,California,30
14669,1.0,1.0,135.0,2889.55,0.3651025665562553,1487.8051828685611,543.2014908010104,F,New York,39
14672,0.0,0.0,147.0,0.0,0.403794218196528,1265.5940519672656,511.03956076829803,M,New York,8
14673,0.0,0.0,285.0,0.0,0.25573302160078,1265.5940519672656,323.6541910295634,M,New York,9
14679,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,M,California,26
14680,6.0,262.0,332.0,923.7598333333334,2.0403253254132707,1098.9562909437614,2242.228351934791,F,California,37
14684,0.0,0.0,237.0,0.0,0.2929843322312982,1265.5940519672656,370.7992281915322,F,Illinois,4
14688,5.0,332.0,364.0,1186.2202,1.8300594229376292,1230.4982423144177,2251.8849032556905,F,New York,46
14692,1.0,10.0,88.0,8.151,0.6819119712508933,1093.5340629262387,745.6939684800299,F,California,16
14696,2.0,245.0,352.0,582.2265,0.673534774747001,1101.0890315098814,741.6217528144014,M,New York,48
14701,0.0,0.0,52.0,0.0,0.6788567316584645,1265.5940519672656,859.1570417248909,M,Illinois,43
14702,3.0,209.0,254.0,1637.062,1.3910947303347312,1385.3172908315582,1927.1075831173669,F,New York,50
14708,1.0,78.0,299.0,69.2,0.26054323407947716,1101.8875945271586,287.08935747016153,F,Illinois,16
14709,2.0,156.0,196.0,913.782,1.1375261477554701,1180.903392249197,1343.308486656596,M,New York,45
14713,2.0,162.0,254.0,1941.641,0.8273061971562298,1428.3368054037128,1181.6718907368233,F,Illinois,42
14715,0.0,0.0,129.0,0.0,0.4370522128372481,1265.5940519672656,553.1306809659526,F,New Jersey,2
14723,1.0,137.0,328.0,2860.803,0.3098875024445706,1483.8716381269332,459.833275887489,M,Illinois,4
14729,1.0,1.0,358.0,3631.573,0.07292272146635806,1589.3385835648764,115.89889484503753,M,Washington DC,43
14732,0.0,0.0,166.0,0.0,0.3738423347920394,1265.5940519672656,473.1326352863602,F,New York,33
14733,6.0,228.0,286.0,1180.3466666666666,2.3295763044965367,1224.037552807033,2851.4888788331928,M,New York,30
14735,2.0,177.0,194.0,1004.6210000000001,1.2168976077664004,1202.7707921722827,1463.6488996857493,M,Illinois,46
14737,0.0,0.0,172.0,0.0,0.3652981787105164,1265.5940519672656,462.31920217050475,F,New Jersey,21
14738,0.0,0.0,50.0,0.0,0.6888986242522054,1265.5940519672656,871.8660012620234,M,Illinois,13
14739,2.0,121.0,282.0,219.6315,0.5532630575974004,1013.8026250642874,560.8995401433385,F,New York,27
14741,1.0,117.0,348.0,527.6659999999999,0.259105074455107,1164.6209762196895,301.75920475538203,M,California,32
14744,3.0,250.0,278.0,460.88533333333334,1.367154190366918,1006.2383399942388,1375.682963030975,F,California,31
14748,1.0,172.0,302.0,81.736,0.3914041791492291,1103.6029358455935,431.95480121132385,F,Illinois,31
14755,0.0,0.0,143.0,0.0,0.4107325280355265,1265.5940519672656,519.8206444312406,F,New Jersey,50
14761,0.0,0.0,144.0,0.0,0.4089753214474976,1265.5940519672656,517.5967342253534,F,California,17
14766,2.0,90.0,347.0,298.7265,0.26232936009922986,1032.8429271032408,270.94502415000863,M,New York,24
14769,2.0,86.0,188.0,1300.557,0.8429580334411881,1274.010577546828,1073.9374510321466,F,Illinois,26
14770,1.0,1.0,94.0,1046.178,0.564474056926446,1235.5706457876784,697.4475750469996,M,New York,39
14775,0.0,0.0,336.0,0.0,0.22535151396844694,1265.5940519672656,285.20353568028463,F,Illinois,25
14776,0.0,0.0,32.0,0.0,0.7954350797386356,1265.5940519672656,1006.6979056433248,F,New York,42
14777,0.0,0.0,194.0,0.0,0.3370892869525116,1265.5940519672656,426.6181965489855,M,Illinois,40
14778,0.0,0.0,10.0,0.0,0.9845857133168247,1265.5940519672656,1246.0858224257206,M,Illinois,26
14779,1.0,6.0,95.0,719.111,0.5994196264548267,1190.817013130009,713.7990891864424,M,Illinois,17
14782,0.0,0.0,79.0,0.0,0.5678453695067274,1265.5940519672656,718.6617220848683,M,California,12
14784,0.0,0.0,96.0,0.0,0.5152115680375836,1265.5940519672656,652.048696013094,F,New Jersey,25
14794,0.0,0.0,141.0,0.0,0.4142934131392332,1265.5940519672656,524.3272794382306,F,New York,31
14796,4.0,199.0,279.0,3173.7895,1.4902961142031708,2006.0537423135042,2989.6140970525444,F,Illinois,3
14798,0.0,0.0,17.0,0.0,0.9148335832077316,1265.5940519672656,1157.8079414476056,F,California,37
14800,3.0,176.0,321.0,1838.3686666666665,0.7937125346750835,1450.1979521805263,1151.040292405821,M,Illinois,21
14805,0.0,0.0,39.0,0.0,0.7501578952929234,1265.5940519672656,949.3953703190067,M,New York,20
14810,2.0,316.0,319.0,1528.0149999999999,0.8788779474552668,1328.7658594379238,1167.823011191436,M,California,21
14813,1.0,1.0,320.0,101.7,0.09039589515138577,1106.3346743651557,100.00811322625513,F,New York,32
14821,0.0,0.0,279.0,0.0,0.2598589412500082,1265.5940519672656,328.8759303965215,M,Illinois,41
14825,2.0,98.0,298.0,455.7565000000001,0.4047312107585009,1070.6442878615292,433.32315891786965,F,California,34
14828,0.0,0.0,151.0,0.0,0.3970900606460548,1265.5940519672656,502.5548188489677,F,New York,25
14829,3.0,135.0,337.0,107.04899999999999,0.4790820681857955,892.1977287412886,427.43593311604593,M,California,15
14841,0.0,0.0,201.0,0.0,0.3290157230113501,1265.5940519672656,416.40034204687413,F,California,50
14842,0.0,0.0,4.0,0.0,1.05405150501732,1265.5940519672656,1334.0013152170648,F,New Jersey,14
14849,4.0,302.0,360.0,1090.7185,1.4064878251306703,1197.7350193968307,1684.5997225142896,F,New Jersey,45
14850,1.0,262.0,287.0,1172.71,0.5005653318046953,1252.8844275126467,627.1505091708037,F,California,21
14865,0.0,0.0,335.0,0.0,0.22587725874913014,1265.5940519672656,285.86891514757014,F,New Jersey,8
14866,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,F,Illinois,43
14867,1.0,154.0,300.0,796.5340000000001,0.37361992812326983,1201.4110519699248,448.87111088350525,F,Illinois,50
14871,0.0,0.0,220.0,0.0,0.308951180586996,1265.5940519672656,391.0067764991667,M,California,27
14878,0.0,0.0,199.0,0.0,0.3312822510803568,1265.5940519672656,419.26884648962584,M,New York,12
14889,0.0,0.0,147.0,0.0,0.403794218196528,1265.5940519672656,511.03956076829803,M,Illinois,6
14895,0.0,0.0,92.0,0.0,0.5266766947449854,1265.5940519672656,666.5588921790327,M,California,42
14896,1.0,1.0,262.0,658.5029999999999,0.13027659814099007,1182.5238249816603,154.05518113928224,F,Washington DC,40
14898,3.0,216.0,326.0,353.52500000000003,0.9650016232748119,971.6363591227046,937.630663786238,F,California,25
14901,4.0,126.0,347.0,480.8427500000001,0.33436506520718484,961.077705566506,321.3508096909164,F,Illinois,4
14907,2.0,65.0,286.0,1015.397,0.2932158139763336,1205.364866320734,353.4320404167086,M,Illinois,46
14911,25.0,344.0,354.0,1773.95508,9.55660247411019,1671.5272991672462,15974.121922764427,F,California,34
14913,0.0,0.0,205.0,0.0,0.32457549788294915,1265.5940519672656,410.7808195349742,M,Washington DC,4
14916,0.0,0.0,98.0,0.0,0.5096684861923043,1265.5940519672656,645.0334046001408,F,Illinois,42
14932,0.0,0.0,262.0,0.0,0.27231319413749167,1265.5940519672656,344.63795877261674,M,New Jersey,35
14944,0.0,0.0,171.0,0.0,0.3666945996499187,1265.5940519672656,464.08650420545484,F,California,18
14952,1.0,31.0,277.0,284.631,0.19086824123099438,1131.365713191146,215.94178386584363,F,New York,28
14961,1.0,69.0,221.0,543.48,0.38169469042868365,1166.784856852246,445.355584733094,M,Washington DC,34
14970,0.0,0.0,52.0,0.0,0.6788567316584645,1265.5940519672656,859.1570417248909,F,New York,46
14976,0.0,0.0,114.0,0.0,0.4693567241322186,1265.5940519672656,594.0150783125766,M,New Jersey,17
14978,3.0,65.0,126.0,1188.1633333333332,1.6894957167893454,1240.638314947319,2096.0531191882465,M,Illinois,36
14985,1.0,1.0,191.0,856.7250000000001,0.22084297779909123,1209.6471806631216,267.14208546391905,F,New York,4
14987,0.0,0.0,262.0,0.0,0.27231319413749167,1265.5940519672656,344.63795877261674,F,California,3
15002,2.0,121.0,285.0,1191.9795,0.5424339845698396,1247.8730417400836,676.8887462683593,M,Illinois,41
15005,5.0,251.0,269.0,1430.587,2.337660506889863,1338.5470579598075,3129.0685940062585,F,New York,30
15012,1.0,1.0,357.0,1459.173,0.07332012128493072,1292.0820838705608,94.73561509947555,F,California,42
15018,0.0,0.0,286.0,0.0,0.25505816927359964,1265.5940519672656,322.8001019383277,F,California,22
15021,2.0,11.0,287.0,1533.065,0.08657372843370403,1329.981530786261,115.14145986813173,F,Illinois,35
15023,2.0,206.0,310.0,2170.358,0.7243468156738009,1483.395162587394,1074.492562406099,F,Illinois,40
15024,1.0,5.0,284.0,10.7,0.12218898080308103,1093.8828508187635,133.66043065951345,F,New York,9
15028,0.0,0.0,296.0,0.0,0.24850188796068462,1265.5940519672656,314.5025113056783,F,California,8
15032,1.0,1.0,271.0,12.971,0.12267883060051127,1094.19359907452,134.2343911850268,F,California,4
15033,0.0,0.0,121.0,0.0,0.45369554210098345,1265.5940519672656,574.1943794870688,M,Illinois,10
15034,1.0,14.0,173.0,3343.275,0.3172942962302231,1549.8898382376476,491.7712054579887,M,New York,2
15038,1.0,1.0,323.0,826.878,0.08881836740556734,1205.5631193731306,107.07614806708455,F,California,37
15039,7.0,275.0,301.0,3548.335,2.9436136341667174,2466.2993938974323,7259.832521813593,F,Illinois,19
15044,3.0,98.0,235.0,1646.902,0.7600211393900828,1388.4886994999606,1055.2807634242142,F,California,31
15046,2.0,141.0,160.0,678.4425,1.362741224756127,1124.2508205101965,1532.062940075146,F,New Jersey,4
15048,0.0,0.0,299.0,0.0,0.24660069431388001,1265.5940519672656,312.0963719346444,M,California,17
15052,0.0,0.0,75.0,0.0,0.5818782481147214,1265.5940519672656,736.4216497831243,F,Illinois,33
15057,0.0,0.0,45.0,0.0,0.7154060940698466,1265.5940519672656,905.4136973959319,M,Illinois,12
15058,1.0,1.0,29.0,3069.594,1.3436696921248725,1512.4411841717113,2032.221380292981,M,New Jersey,8
15059,1.0,59.0,145.0,8.691,0.6055286179830509,1093.6079528681623,662.2109123155318,F,Illinois,20
15061,9.0,274.0,339.0,673.5394444444444,2.90293133242205,917.5124277259033,2663.475574332146,M,California,7
15062,0.0,0.0,203.0,0.0,0.3267803534249044,1265.5940519672656,413.5712715943199,F,California,22
15070,0.0,0.0,346.0,0.0,0.22022638636321554,1265.5940519672656,278.7172046675305,F,Washington DC,39
15078,5.0,222.0,298.0,888.1254000000001,1.7809413877461981,1098.6931440357264,1956.7080926462202,F,New York,6
15079,1.0,223.0,264.0,3576.384,0.5173252862759895,1581.786894667054,818.2983581112421,F,California,45
15081,0.0,0.0,280.0,0.0,0.25916199514160493,1265.5940519672656,327.9938795471846,M,Illinois,24
15090,1.0,1.0,6.0,91.41,1.9783091525322707,1104.926660471833,2185.886525288344,F,Illinois,17
15093,2.0,174.0,335.0,859.9594999999999,0.5597555878895831,1167.9468633094211,653.7647830955597,M,California,46
15100,5.0,241.0,364.0,136.4586,1.2543732482673722,766.337408723237,961.2731446489677,M,California,49
15101,1.0,55.0,207.0,10.8,0.377871744014248,1093.8965341413418,413.3525911271302,F,New York,40
15107,6.0,319.0,341.0,79.28883333333333,2.337963872259425,687.2925398668788,1606.865127882183,F,New York,20
15110,0.0,0.0,72.0,0.0,0.5928804682391721,1265.5940519672656,750.3459941310635,F,New Jersey,8
15111,0.0,0.0,345.0,0.0,0.22072832252888172,1265.5940519672656,279.3524520932649,M,New Jersey,9
15139,0.0,0.0,150.0,0.0,0.39874480795883654,1265.5940519672656,504.6490572055331,M,New Jersey,16
15144,0.0,0.0,32.0,0.0,0.7954350797386356,1265.5940519672656,1006.6979056433248,F,Illinois,35
15157,1.0,10.0,196.0,37.186,0.24818929977633186,1097.5070156368924,272.38949771053205,F,New Jersey,43
15159,2.0,182.0,225.0,2087.0215,1.0392278073901893,1463.3338169793374,1520.7371940993532,F,Illinois,29
15160,0.0,0.0,187.0,0.0,0.34557424653632207,1265.5940519672656,437.35671092943863,F,Illinois,30
15164,0.0,0.0,166.0,0.0,0.3738423347920394,1265.5940519672656,473.1326352863602,M,New York,28
15165,0.0,0.0,354.0,0.0,0.21629207047414098,1265.5940519672656,273.73795787975746,F,New Jersey,36
15167,1.0,1.0,85.0,331.03499999999997,0.6271961418365093,1137.7153222004513,713.5706605924041,M,California,2
15171,1.0,28.0,128.0,53.986000000000004,0.5518783211303036,1099.8058138300728,606.9589861058878,F,New Jersey,48
15174,0.0,0.0,92.0,0.0,0.5266766947449854,1265.5940519672656,666.5588921790327,M,Illinois,34
15179,2.0,167.0,243.0,1786.2575,0.8976940197757798,1390.931801650382,1248.6311602574992,F,Illinois,19
15180,0.0,0.0,282.0,0.0,0.2577793448805484,1265.5940519672656,326.2440056008404,F,California,41
15181,1.0,38.0,259.0,21.991999999999997,0.23117647288918422,1095.4279716043225,253.23717477964072,F,New Jersey,20
15189,3.0,103.0,135.0,263.16333333333336,2.0647393221990935,942.513008212344,1946.0436697401838,F,Washington DC,11
15192,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,F,Illinois,37
15194,6.0,261.0,290.0,3086.3889999999997,2.5793807451422777,2153.1973897361086,5553.915887575931,M,Illinois,33
15197,1.0,61.0,192.0,12.08,0.43665644545522103,1094.071680670346,477.73345115473296,F,Illinois,45
15199,0.0,0.0,5.0,0.0,1.0417576979926313,1265.5940519672656,1318.442346170585,F,New Jersey,41
15203,0.0,0.0,24.0,0.0,0.8547403926589986,1265.5940519672656,1081.7543569253937,M,California,19
15204,0.0,0.0,187.0,0.0,0.34557424653632207,1265.5940519672656,437.35671092943863,M,New Jersey,29
15208,0.0,0.0,172.0,0.0,0.3652981787105164,1265.5940519672656,462.31920217050475,M,Illinois,16
15211,0.0,0.0,255.0,0.0,0.27779853427062623,1265.5940519672656,351.58017261812915,M,California,40
15213,1.0,52.0,122.0,158.382,0.6986222344320931,1114.0906552690747,778.3285029439958,M,Washington DC,41
15215,0.0,0.0,58.0,0.0,0.6504694600414405,1265.5940519672656,823.230279614806,F,California,15
15218,1.0,1.0,73.0,1999.672,0.7264145754717222,1366.040305573874,992.3115886507073,M,New York,11
15221,1.0,47.0,317.0,125.155,0.18208101399538978,1109.5440976759319,202.02691437743349,F,California,7
15222,0.0,0.0,75.0,0.0,0.5818782481147214,1265.5940519672656,736.4216497831243,F,California,26
15224,3.0,47.0,241.0,100.65066666666667,0.2555593568135669,890.1355610790263,227.48247146623945,F,Illinois,28
15226,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,Illinois,37
15227,0.0,0.0,58.0,0.0,0.6504694600414405,1265.5940519672656,823.230279614806,M,Washington DC,42
15235,5.0,337.0,349.0,1229.8026000000002,1.9551068062505126,1249.7685634177087,2443.4310245758875,F,New Jersey,23
15240,1.0,307.0,334.0,1357.047,0.44674083042226276,1278.1078538540896,570.9829639999921,M,New York,40
15246,0.0,0.0,201.0,0.0,0.3290157230113501,1265.5940519672656,416.40034204687413,F,California,2
15260,0.0,0.0,345.0,0.0,0.22072832252888172,1265.5940519672656,279.3524520932649,F,Illinois,45
15262,0.0,0.0,95.0,0.0,0.5180296678267421,1265.5940519672656,655.6152663441031,F,California,40
15266,0.0,0.0,161.0,0.0,0.38127852561320985,1265.5940519672656,482.5438341589271,F,Illinois,22
15270,0.0,0.0,18.0,0.0,0.9057090875275596,1265.5940519672656,1146.260033987579,F,Illinois,36
15271,1.0,100.0,258.0,876.544,0.3685685050693294,1212.3590783649452,446.8373731201978,F,Illinois,37
15279,1.0,78.0,256.0,1634.5140000000001,0.32893558711213144,1316.0745585128464,432.9037575877623,M,California,10
15281,1.0,50.0,137.0,402.177,0.6092257824118905,1147.4499115492144,699.0560701420247,F,California,36
15288,0.0,0.0,258.0,0.0,0.2754206129187708,1265.5940519672656,348.57068949917493,M,California,50
15290,2.0,85.0,203.0,97.674,0.7383661446393301,984.4441620019493,726.8802405100754,F,New York,3
15291,5.0,286.0,364.0,165.326,1.6080903494844327,779.1013700337003,1252.8653944212933,M,California,32
15296,1.0,1.0,113.0,4363.286,0.45740252348708615,1689.4612337033532,772.7638316295196,M,California,40
15298,3.0,167.0,269.0,291.69533333333334,1.064734117855839,951.7088041601951,1013.3168340531407,F,Illinois,2
15299,0.0,0.0,336.0,0.0,0.22535151396844694,1265.5940519672656,285.20353568028463,M,Illinois,25
15301,0.0,0.0,299.0,0.0,0.24660069431388001,1265.5940519672656,312.0963719346444,F,New Jersey,19
15304,0.0,0.0,300.0,0.0,0.2459734573555434,1265.5940519672656,311.3025445709996,M,California,12
15311,23.0,351.0,363.0,2773.2003913043477,8.589800424252562,2448.7095422107654,21033.92626455333,F,Illinois,40
15312,1.0,1.0,178.0,574.62,0.2462264410512185,1171.0458435031762,288.34245035360925,F,Illinois,47
15316,0.0,0.0,113.0,0.0,0.471684596942352,1265.5940519672656,596.9612202948177,F,California,28
15326,0.0,0.0,139.0,0.0,0.4179176585819972,1265.5940519672656,528.9141029134621,M,Illinois,45
15329,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,F,California,48
15332,1.0,50.0,319.0,140.6,0.18571817473311322,1111.6574868481741,206.4549993858427,F,California,30
15339,0.0,0.0,69.0,0.0,0.6043197447257478,1265.5940519672656,764.8234744112827,F,Illinois,47
15346,0.0,0.0,136.0,0.0,0.42347663244404493,1265.5940519672656,535.9495071683112,F,California,15
15347,0.0,0.0,268.0,0.0,0.2677824161167129,1265.5940519672656,338.9038330587351,M,California,48
15350,0.0,0.0,355.0,0.0,0.21581019909794996,1265.5940519672656,273.12810433223683,M,California,48
15351,1.0,3.0,323.0,17098.842,0.09263227626138154,3432.108443342894,317.9240174827591,F,Washington DC,29
15353,0.0,0.0,286.0,0.0,0.25505816927359964,1265.5940519672656,322.8001019383277,F,California,46
15356,3.0,71.0,292.0,2387.2000000000003,0.254099064351649,1627.084989581354,413.4407734732346,F,California,32
15358,5.0,236.0,264.0,1516.0792,2.309949475869005,1376.3481461473957,3179.2946788064537,F,New Jersey,35
15361,0.0,0.0,233.0,0.0,0.29658946000395053,1265.5940519672656,375.361856457183,M,New York,2
15363,0.0,0.0,343.0,0.0,0.22173913161076844,1265.5940519672656,280.6317260549752,M,New York,32
15365,0.0,0.0,41.0,0.0,0.7381898812233085,1265.5940519672656,934.2487228986415,M,Illinois,30
15366,0.0,0.0,194.0,0.0,0.3370892869525116,1265.5940519672656,426.6181965489855,M,California,37
15370,0.0,0.0,136.0,0.0,0.42347663244404493,1265.5940519672656,535.9495071683112,F,New York,38
15373,3.0,265.0,327.0,317.883,1.1345044545938996,960.1490270333553,1089.2933482433402,M,Washington DC,24
15379,5.0,104.0,198.0,932.4286,1.4576282701686223,1118.2821728616586,1630.0397091887478,F,California,10
15380,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,M,California,9
15384,1.0,126.0,335.0,1323.9560000000001,0.2865702071511927,1273.5799055796538,364.9700573655578,M,California,30
15392,2.0,20.0,213.0,239.0255,0.2392738263524393,1018.4712844959008,243.69352127141798,M,California,50
15394,0.0,0.0,198.0,0.0,0.3324274059568644,1265.5940519672656,420.7181476899151,F,New Jersey,38
15395,0.0,0.0,107.0,0.0,0.4861626467316348,1265.5940519672656,615.28455399222,M,Illinois,4
15415,1.0,1.0,37.0,247.15200000000002,1.1889135363521381,1126.2373407219675,1338.9988195295823,M,Illinois,27
15421,0.0,0.0,18.0,0.0,0.9057090875275596,1265.5940519672656,1146.260033987579,F,California,49
15422,1.0,2.0,94.0,29.543,0.5729920199040327,1096.4611992922214,628.2635173288481,M,California,6
15426,2.0,19.0,310.0,370.11199999999997,0.08997363198323835,1050.0273443382328,94.47477385182525,F,Illinois,17
15443,0.0,0.0,84.0,0.0,0.5512522511673374,1265.5940519672656,697.6615702109474,M,Illinois,27
15447,0.0,0.0,126.0,0.0,0.44314563149171415,1265.5940519672656,560.8424753711912,F,California,34
15448,0.0,0.0,34.0,0.0,0.7819264327287788,1265.5940519672656,989.6014423375248,M,New York,24
15454,0.0,0.0,235.0,0.0,0.29477576639406433,1265.5940519672656,373.06645661242,M,Illinois,39
15456,0.0,0.0,203.0,0.0,0.3267803534249044,1265.5940519672656,413.5712715943199,M,California,28
15460,1.0,1.0,174.0,4679.527,0.2548347920587376,1732.733509858679,441.56078367804304,F,New York,4
15464,1.0,1.0,160.0,10921.548999999999,0.2884101144249049,2586.84951553669,746.0735647759465,F,Illinois,40
15465,3.0,237.0,324.0,278.70633333333336,1.059152725129088,947.5224802583782,1003.5710170867337,F,Illinois,14
15468,0.0,0.0,222.0,0.0,0.30698203596471485,1265.5940519672656,388.5146387777443,F,Illinois,23
15482,0.0,0.0,201.0,0.0,0.3290157230113501,1265.5940519672656,416.40034204687413,F,New York,18
15485,1.0,210.0,356.0,949.8,0.34759953740974453,1222.3829331530167,424.89974210155526,M,New York,25
15497,1.0,46.0,80.0,24.64,0.9907558057272042,1095.7903059861999,1085.660607515417,F,New Jersey,2
